"OrganizationID","MLocID","StationDes","AU_GNIS_Name","GNIS_Name","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","EcoRegion2","EcoRegion3","wqstd_code","Pollu_ID","Calc_Crit","Combine_Result_Cmnts","Combine_Result","Activity_Type","SampleMedia","SampleSubmedia","SampleStartDate","SampleStartTime","SampleStartTZ","chr_uid","Char_Name","Char_Speciation","Sample_Fraction","CASNumber","Result_UID","Result_status","Result_Numeric","IRResultNWQSunit","ActDepthUnit","Result_Depth","act_depth_height","Result_Depth_Unit","Act_Depth_Top","Act_Depth_Top_Unit","Act_Depth_Bottom","Act_Depth_Bottom_Unit","Time_Basis","Statistical_Base","Statistic_N_Value","act_sam_compnt_name","lab_Comments","General_Comments","Analytical_method","QualifierAbbr","QualifierTxt","IDLType","IDLValue","IDLUnit","MDLType","MDLValue","MDLUnit","MRLType","MRLUnit","MRLValue","URLType","URLValue","URLUnit","TribalLand","Result_Operator","Result_Unit","IRWQSUnitName","Result_Type","analysis_comment","Alkalinity","Calcium","Chloride","Conductivity","DOC","Hardness","Magnesium","Organic.carbon","pH","Potassium","Sodium","Sulfate","Temperature..water","TOC"
"1119USBR_WQX","ROG110","HOWARD PRAIRIE CANAL AT HEADWORKS","Howard Prairie Canal","Howard Prairie Canal","River/Stream","Upper Jenny Creek",4486,"OR_WS_180102060401_05_107143",2,2,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2018-08-08,"10:37:00","MST",832,"Copper",NA,"Total","7440-50-8",70770476,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3500 CU B  ~ Copper in Water by FLAA or GFAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,35.3,7.3,1.2,69,NA,NA,2.6,NA,6.66,0.5,2.6,0.9,19.3,2.6
"1119USBR_WQX","ROG110","HOWARD PRAIRIE CANAL AT HEADWORKS","Howard Prairie Canal","Howard Prairie Canal","River/Stream","Upper Jenny Creek",4486,"OR_WS_180102060401_05_107143",2,2,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-06-18,"12:30:00","MST",832,"Copper",NA,"Total","7440-50-8",70772743,"Final",0.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,10,6,0.7,60,NA,NA,2.3,NA,7.5,0.5,2.4,0.5,13.9,2.6
"1119USBR_WQX","ROG110","HOWARD PRAIRIE CANAL AT HEADWORKS","Howard Prairie Canal","Howard Prairie Canal","River/Stream","Upper Jenny Creek",4486,"OR_WS_180102060401_05_107143",2,2,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-29,"14:59:00","MST",832,"Copper",NA,"Total","7440-50-8",70790921,"Final",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,35.7,7.4,0.8,71,NA,NA,2.8,NA,7.62,0.7,3.3,1.3,23,3.28
"1119USBR_WQX","ROG124","HYATTPRAIRIEDAMRELEASEATOUTLETWORKS",NA,NA,"River/Stream","Keene Creek",5016,"OR_LK_1801020604_05_100491",2,6,5,"Klamath","WESTERN CORDILLERA","4",15,45,1,NA,NA,"Sample-Routine","Water",NA,2018-08-08,"11:30:00","MST",832,"Copper",NA,"Total","7440-50-8",70770554,"Final",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3500 CU B  ~ Copper in Water by FLAA or GFAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,42.6,8.8,1.9,83,NA,NA,3.3,NA,8.3,0.2,3.1,0.5,21.3,5.5
"1119USBR_WQX","ROG125","AGATE DAM RELEASE AT OUTLET WORKS","Dry Creek","Dry Creek","River/Stream","Lower Antelope Creek",1510,"OR_LK_1710030708_02_100250",2,6,2,"Rogue","WESTERN CORDILLERA","78",15,45,1,NA,NA,"Sample-Routine","Water",NA,2018-08-07,"13:40:00","MST",832,"Copper",NA,"Total","7440-50-8",70770588,"Final",2.64,2.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3500 CU B  ~ Copper in Water by FLAA or GFAA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"=","ug/l","ug/l","Actual",NA,54.9,10.4,4.1,121,NA,NA,3.5,NA,7.17,1.1,6.8,1.3,22.3,3.4
"1119USBR_WQX","ROG125","AGATE DAM RELEASE AT OUTLET WORKS","Dry Creek","Dry Creek","River/Stream","Lower Antelope Creek",1510,"OR_LK_1710030708_02_100250",2,6,2,"Rogue","WESTERN CORDILLERA","78",15,45,1,NA,NA,"Sample-Routine","Water",NA,2021-06-29,"17:29:00","MST",832,"Copper",NA,"Total","7440-50-8",70790962,"Final",5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metals in Water by ICP-AES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<","ug/l","ug/l","Actual",NA,61.8,12.9,3.7,128,NA,NA,4.4,NA,7.4,1.1,7.6,2.1,16.7,4.76
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-06,"14:20:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",68047718,"Validated",10.8,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,32.9,6.94,8.17,NA,1.67,47.1,2.31,NA,NA,1.13,7.34,4.63,17.3,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-06,"14:20:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",68047720,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,32.9,6.94,8.17,NA,1.67,47.1,2.31,NA,NA,1.13,7.34,4.63,17.3,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-11-03,"12:30:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",68205700,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,31.2,6.48,6.49,NA,2.5,27.5,2.05,NA,NA,0.916,6.79,3.73,12.1,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-11-03,"12:30:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",68205699,"Validated",3.38,3.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,31.2,6.48,6.49,NA,2.5,27.5,2.05,NA,NA,0.916,6.79,3.73,12.1,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-12-06,"15:45:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",68599206,"Validated",29.7,29.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,34,7.47,4.86,NA,4.34,59.6,2.51,NA,NA,1.01,6.02,4.32,8.84,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-12-06,"15:45:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",68599203,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,34,7.47,4.86,NA,4.34,59.6,2.51,NA,NA,1.01,6.02,4.32,8.84,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-01-05,"11:20:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",68777951,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,29.1,7.42,3.86,NA,1.9,29.3,2.49,NA,NA,0.976,4.74,3.76,6.06,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-01-05,"11:20:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",68777950,"Validated",2.65,2.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,29.1,7.42,3.86,NA,1.9,29.3,2.49,NA,NA,0.976,4.74,3.76,6.06,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-01,"11:40:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",68771079,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,32.4,6.51,6.59,NA,1.11,29.8,2.33,NA,NA,0.698,6.63,3.56,6.5,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-02-01,"11:40:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",68771080,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,32.4,6.51,6.59,NA,1.11,29.8,2.33,NA,NA,0.698,6.63,3.56,6.5,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-03-01,"11:00:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",68771050,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,32.1,7.26,5.3,NA,1,32.8,2.52,NA,NA,0.789,5.54,3.93,8.9,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-03-01,"11:00:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",68771053,"Validated",3.34,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,32.1,7.26,5.3,NA,1,32.8,2.52,NA,NA,0.789,5.54,3.93,8.9,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-05-03,"10:40:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",68909727,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,31.2,6.1,3.87,NA,1.08,25.8,2.06,NA,NA,0.612,4.96,2.97,12.1,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-05-03,"10:40:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",68909729,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,31.2,6.1,3.87,NA,1.08,25.8,2.06,NA,NA,0.612,4.96,2.97,12.1,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-06-06,"15:30:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69219586,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,28,6.47,3.14,NA,1.11,26.1,2.12,NA,NA,0.758,4.56,2.49,NA,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-06-06,"15:30:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69219585,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,28,6.47,3.14,NA,1.11,26.1,2.12,NA,NA,0.758,4.56,2.49,NA,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-07-05,"11:30:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69219244,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,32.2,7.32,4.42,NA,1.07,34.9,2.41,NA,NA,0.8,5.71,3.01,22,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-07-05,"11:30:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69219242,"Validated",7.04,7.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,32.2,7.32,4.42,NA,1.07,34.9,2.41,NA,NA,0.8,5.71,3.01,22,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-09-13,"11:10:00","PST",832,"Copper",NA,"Total Recoverable","7440-50-8",69413416,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,30,6.16,5.4,NA,1.06,25.7,2.3,NA,NA,1.02,6.75,4.32,21.1,NA
"SLLI(NOSTORETID)","SLLI_AMBIENT","SLLI Ambient","Willamette River","Willamette River","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2022-09-13,"11:10:00","PST",832,"Copper",NA,"Dissolved","7440-50-8",69413417,"Validated",2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,"Method Detection Level",2,"ug/l","Minimum Reporting Level","ug/l",2,NA,NA,NA,0,"<","ug/l","ug/l","Actual",NA,30,6.16,5.4,NA,1.06,25.7,2.3,NA,NA,1.02,6.75,4.32,21.1,NA
"SSSD(NOSTORETID)","SSSD_Ambient","Link River at Main St. Bridge","Link River",NA,"River/Stream","Klamath Falls-Klamath River",4088,"OR_SR_1801020412_88_106981",2,2,5,"Klamath","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-06-26,"10:35:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",54341258,"Validated",1.64,1.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sample was not filtered within 15 minutes of sample collection","200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Estimated",NA,49,7.56,2.47,137,5.68,35,3.92,NA,9.61,2.68,9.65,3.32,19.3,NA
"SSSD(NOSTORETID)","SSSD_Ambient","Link River at Main St. Bridge","Link River",NA,"River/Stream","Klamath Falls-Klamath River",4088,"OR_SR_1801020412_88_106981",2,2,5,"Klamath","WESTERN CORDILLERA","9",15,45,1,NA,NA,"Sample-Routine","Water",NA,2019-06-26,"10:35:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",54341261,"Validated",3.34,3.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,"Minimum Reporting Level","ug/l",0.1,NA,NA,NA,0,"=","ug/l","ug/l","Actual",NA,49,7.56,2.47,137,5.68,35,3.92,NA,9.61,2.68,9.65,3.32,19.3,NA
"CITY_WILSONVILLE(NOSTORETID)","STI-4766","Boeckman Creek Upstream Boeckman Rd at Boeckman Creek Crossing Storm Inlet","Boeckman Creek","Boeckman Creek","River/Stream","Coffee Lake Creek-Willamette River",127,"OR_WS_170900070402_02_104419",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-07-14,"08:15:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69892862,"Validated",0.00079,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,60,NA,NA,7.14,NA,NA,NA,17.4,NA
"CITY_WILSONVILLE(NOSTORETID)","STI-4766","Boeckman Creek Upstream Boeckman Rd at Boeckman Creek Crossing Storm Inlet","Boeckman Creek","Boeckman Creek","River/Stream","Coffee Lake Creek-Willamette River",127,"OR_WS_170900070402_02_104419",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-07-14,"08:15:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69892861,"Validated",0.0014,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,60,NA,NA,7.14,NA,NA,NA,17.4,NA
"CITY_WILSONVILLE(NOSTORETID)","STI-4766","Boeckman Creek Upstream Boeckman Rd at Boeckman Creek Crossing Storm Inlet","Boeckman Creek","Boeckman Creek","River/Stream","Coffee Lake Creek-Willamette River",127,"OR_WS_170900070402_02_104419",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine Resample","Water","Surface Water",2021-08-24,"13:45:00","PDT",832,"Copper",NA,"Dissolved","7440-50-8",69892868,"Validated",0.0023,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY_WILSONVILLE(NOSTORETID)","STI-4766","Boeckman Creek Upstream Boeckman Rd at Boeckman Creek Crossing Storm Inlet","Boeckman Creek","Boeckman Creek","River/Stream","Coffee Lake Creek-Willamette River",127,"OR_WS_170900070402_02_104419",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine Resample","Water","Surface Water",2021-08-24,"13:45:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69892867,"Validated",0.0032,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CITY_WILSONVILLE(NOSTORETID)","STI-4766","Boeckman Creek Upstream Boeckman Rd at Boeckman Creek Crossing Storm Inlet","Boeckman Creek","Boeckman Creek","River/Stream","Coffee Lake Creek-Willamette River",127,"OR_WS_170900070402_02_104419",2,2,2,"Willamette","MARINE WEST COAST FOREST","3",15,45,1,NA,NA,"Sample-Routine","Water","Surface Water",2021-10-13,"09:15:00","PDT",832,"Copper",NA,"Total Recoverable","7440-50-8",69892881,"Validated",0.002,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"200.8 ~ EPA; Metals in Waters by ICP/MS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"=","mg/l","ug/l","Actual",NA,NA,NA,NA,NA,NA,36,NA,NA,7.02,NA,NA,NA,9.4,NA
